relation_token_span_ids	ent1_ent2_start	ent1	ent2	label	label_id	ent1_type	ent2_type	ent1_id	ent2_id	ent1_cui	ent2_cui	doc_id	text
	(6, 16)	lactic acidosis	stavudine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	354	This is the second report of [s1]lactic acidosis[e1] in a patient on [s2]stavudine[e2] and lamivudine.
	(9, 21)	lactic acidosis	lamivudine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	355	We present an AIDS patient with severe and prolonged [s1]lactic acidosis[e1] on stavudine and [s2]lamivudine[e2] 
	(9, 16)	lactic acidosis	stavudine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	356	We present an AIDS patient with severe and prolonged [s1]lactic acidosis[e1] on [s2]stavudine[e2] and lamivudine.
	(0, 6)	Ataxia	propafenone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	357	 [s1]Ataxia[e1] caused by [s2]propafenone[e2] has been reported to the pharmaceutical companies and drug monitoring agencies, but has not been well described or emphasized in the medical literature.
	(4, 17)	adverse central nervous system effects	propafenone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	358	A wide variety of [s1]adverse central nervous system effects[e1] have been reported in association with [s2]propafenone[e2]  dizziness is the most common.
	(15, 21)	propafenone	dizziness	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	359	A wide variety of adverse central nervous system effects have been reported in association with [s1]propafenone[e1]  [s2]dizziness[e2] is the most common.
	(0, 7)	Propafenone	ataxia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	360	 [s1]Propafenone[e1] induced [s2]ataxia[e2]  report of three cases.
	(9, 19)	ataxia	propafenone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	361	We describe 3 elderly patients with moderate to severe [s1]ataxia[e1] that occurred while they were taking [s2]propafenone[e2] 
	(11, 47)	pilsicainide	loss of consciousness	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	362	A 74-year-old man received oral administration of [s1]pilsicainide[e1]  a pure sodium channel blocker with slow recovery kinetics, to convert paroxysmal atrial fibrillation to sinus rhythm and developed [s2]loss of consciousness[e2] two days later.
	(1, 28)	pilsicainide	life-threatening arrhythmias	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	363	When [s1]pilsicainide[e1] is prescribed in patients with coronary artery disease or renal dysfunction, close attention must be paid to avoid [s2]life-threatening arrhythmias[e2] due to high plasma concentrations of the drug.
	(10, 23)	dystonia	risperidone	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	364	The cases are important in documenting that drug-induced [s1]dystonia[e1]  do occur in patients with dementia, that [s2]risperidone[e2] appears to have contributed to dystonia among elderly patients, and that the categorization of dystonic reactions needs further clarification.
	(3, 17)	non-convulsive status epilepticus	tiagabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	365	Provocation of [s1]non-convulsive status epilepticus[e1] by [s2]tiagabine[e2] in three adolescent patients.
	(3, 20)	non-convulsive status epilepticus	tiagabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	366	The events of [s1]non-convulsive status epilepticus[e1] subsided following reduction in [s2]tiagabine[e2] dosages.
	(6, 21)	non-convulsive status epilepticus	tiagabine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	367	This is the first report of [s1]non-convulsive status epilepticus[e1] provoked by [s2]tiagabine[e2] in adolescent patients.
	(7, 11)	lithium	organic brain syndromes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	368	There have been many reports of probable [s1]lithium[e1] induced [s2]organic brain syndromes[e2] occurring when serum lithium levels are within or close to the therapeutic range.
	(13, 29)	intense anxiety	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	369	When the acute manic state is characterized by marked psychotic symptoms and [s1]intense anxiety[e1]  it may be associated with increased vulnerability to the development of severe [s2]lithium[e2] neurotoxicity.
	(28, 31)	lithium	neurotoxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	370	When the acute manic state is characterized by marked psychotic symptoms and intense anxiety, it may be associated with increased vulnerability to the development of severe [s1]lithium[e1]  [s2]neurotoxicity[e2] 
	(10, 30)	psychotic symptoms	lithium	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	371	When the acute manic state is characterized by marked [s1]psychotic symptoms[e1] and intense anxiety, it may be associated with increased vulnerability to the development of severe [s2]lithium[e2] neurotoxicity.
	(6, 14)	carbamazepine toxicity	carbamazepine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	372	Protease inhibitor-induced [s1]carbamazepine toxicity[e1]  [s2]carbamazepine[e2] toxicity.
	(29, 37)	carbamazepine toxicity	carbamazepine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	373	Protease inhibitors (ritonavir and saquinavir) were added to the treatment and the patient developed progressive ataxia related to [s1]carbamazepine toxicity[e1]  [s2]carbamazepine[e2] toxicity.
	(4, 30)	ritonavir	carbamazepine toxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	374	Protease inhibitors  [s1]ritonavir[e1] and saquinavir) were added to the treatment and the patient developed progressive ataxia related to [s2]carbamazepine toxicity[e2] 
	(10, 30)	saquinavir	carbamazepine toxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	375	Protease inhibitors (ritonavir and [s1]saquinavir[e1]  were added to the treatment and the patient developed progressive ataxia related to [s2]carbamazepine toxicity[e2] 
	(24, 31)	progressive ataxia	carbamazepine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	376	Protease inhibitors (ritonavir and saquinavir) were added to the treatment and the patient developed [s1]progressive ataxia[e1] related to [s2]carbamazepine[e2] toxicity.
	(4, 25)	ritonavir	progressive ataxia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	377	Protease inhibitors  [s1]ritonavir[e1] and saquinavir) were added to the treatment and the patient developed [s2]progressive ataxia[e2] related to carbamazepine toxicity.
	(10, 25)	saquinavir	progressive ataxia	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	378	Protease inhibitors (ritonavir and [s1]saquinavir[e1]  were added to the treatment and the patient developed [s2]progressive ataxia[e2] related to carbamazepine toxicity.
	(0, 34)	Ritonavir	clinical toxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	379	 [s1]Ritonavir[e1] acted as a CYP3A4 inhibitor, diminishing carbamazepine metabolism and provoking an increase in serum levels and [s2]clinical toxicity[e2] 
	(0, 16)	Ritonavir	diminishing carbamazepine metabolism	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	380	 [s1]Ritonavir[e1] acted as a CYP3A4 inhibitor, [s2]diminishing carbamazepine metabolism[e2] and provoking an increase in serum levels and clinical toxicity.
	(0, 29)	Ritonavir	increase in serum levels	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	381	 [s1]Ritonavir[e1] acted as a CYP3A4 inhibitor, diminishing carbamazepine metabolism and provoking an [s2]increase in serum levels[e2] and clinical toxicity.
	(5, 13)	carbamazepine toxicity	carbamazepine	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	382	The patient was diagnosed with [s1]carbamazepine toxicity[e1]  [s2]carbamazepine[e2] toxicity related to the introduction of ritonavir.
	(5, 18)	carbamazepine toxicity	ritonavir	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	383	The patient was diagnosed with [s1]carbamazepine toxicity[e1] related to the introduction of [s2]ritonavir[e2] 
	(0, 8)	Anaphylaxis	calcitonin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	384	 [s1]Anaphylaxis[e1] to [s2]calcitonin[e2] 
	(8, 16)	anaphylaxis	calcitonin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	385	CONCLUSION: We have introduced a case of [s1]anaphylaxis[e1] by [s2]calcitonin[e2] that suggest an IgE mediated hypersensitivity reaction.
	(10, 20)	Miacalcic	anaphylactic reaction	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	386	The intramuscular challenge test with 25 UI of [s1]Miacalcic[e1] was positive with an immediate [s2]anaphylactic reaction[e2] 
	(19, 37)	conjunctivitis	calcitonin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	387	We introduce a case of a sixty years old woman with several previous episodes of rhinitis, [s1]conjunctivitis[e1] and perspiration immediately after the administration of salmon [s2]calcitonin[e2] with nasal spray or intramuscular administration (Calsynar).
	(19, 49)	conjunctivitis	Calsynar	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	388	We introduce a case of a sixty years old woman with several previous episodes of rhinitis, [s1]conjunctivitis[e1] and perspiration immediately after the administration of salmon calcitonin with nasal spray or intramuscular administration  [s2]Calsynar[e2] .
	(25, 37)	perspiration	calcitonin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	389	We introduce a case of a sixty years old woman with several previous episodes of rhinitis, conjunctivitis and [s1]perspiration[e1] immediately after the administration of salmon [s2]calcitonin[e2] with nasal spray or intramuscular administration (Calsynar).
	(25, 49)	perspiration	Calsynar	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	390	We introduce a case of a sixty years old woman with several previous episodes of rhinitis, conjunctivitis and [s1]perspiration[e1] immediately after the administration of salmon calcitonin with nasal spray or intramuscular administration  [s2]Calsynar[e2] .
	(15, 36)	rhinitis	calcitonin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	391	We introduce a case of a sixty years old woman with several previous episodes of [s1]rhinitis[e1]  conjunctivitis and perspiration immediately after the administration of salmon [s2]calcitonin[e2] with nasal spray or intramuscular administration (Calsynar).
	(15, 48)	rhinitis	Calsynar	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	392	We introduce a case of a sixty years old woman with several previous episodes of [s1]rhinitis[e1]  conjunctivitis and perspiration immediately after the administration of salmon calcitonin with nasal spray or intramuscular administration  [s2]Calsynar[e2] .
	(0, 14)	Minocycline	autoimmune hepatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	393	 [s1]Minocycline[e1] as a cause of drug-induced [s2]autoimmune hepatitis[e2] 
	(0, 8)	Minocycline	autoimmune hepatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	394	 [s1]Minocycline[e1] induced [s2]autoimmune hepatitis[e2] is usually identical to sporadic autoimmune hepatitis.
	(17, 25)	minocycline	autoimmune hepatitis	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	395	We describe the clinical and liver biopsy morphologic features for 4 patients with [s1]minocycline[e1] induced [s2]autoimmune hepatitis[e2] (group 1).
	(0, 14)	L-asparaginase	central nervous toxicity	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	396	 [s1]L-asparaginase[e1] provoked seizures as singular expression of [s2]central nervous toxicity[e2] 
	(0, 9)	L-asparaginase	seizures	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	397	 [s1]L-asparaginase[e1] provoked [s2]seizures[e2] as singular expression of central nervous toxicity.
	(3, 14)	L-asparaginase	hemorrhagic	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	398	Patients treated with [s1]L-asparaginase[e1] may present with [s2]hemorrhagic[e2] and thrombotic cerebrovascular events.
	(3, 20)	L-asparaginase	thrombotic cerebrovascular events	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	399	Patients treated with [s1]L-asparaginase[e1] may present with hemorrhagic and [s2]thrombotic cerebrovascular events[e2] 
	(5, 10)	seizure	L-asparaginase	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	400	We report a case of [s1]seizure[e1] associated with [s2]L-asparaginase[e2] therapy but no evidence of hemorrhagic or thrombotic cerebrovascular events.
	(14, 23)	cilastatin	neutropenic fever	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	401	Eighty-two patients with various malignancies who received imipenem [s1]cilastatin[e1] 143 times for [s2]neutropenic fever[e2] between March 1994 and October 1999 in Department of Pediatric Oncology, Gazi University, were identified.
	(11, 23)	imipenem	neutropenic fever	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	402	Eighty-two patients with various malignancies who received [s1]imipenem[e1] cilastatin 143 times for [s2]neutropenic fever[e2] between March 1994 and October 1999 in Department of Pediatric Oncology, Gazi University, were identified.
	(2, 14)	seizures	cilastatin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	403	Incidence of [s1]seizures[e1] in pediatric cancer patients treated with imipenem [s2]cilastatin[e2] 
	(2, 11)	seizures	imipenem	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	404	Incidence of [s1]seizures[e1] in pediatric cancer patients treated with [s2]imipenem[e2] cilastatin.
	(0, 12)	Proconvulsive	cilastatin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	405	 [s1]Proconvulsive[e1] tendency of imipenem [s2]cilastatin[e2] is one of its well-known side effects.
	(0, 9)	Proconvulsive	imipenem	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	406	 [s1]Proconvulsive[e1] tendency of [s2]imipenem[e2] cilastatin is one of its well-known side effects.
	(5, 16)	convulsions	cilastatin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	407	Three of these patients had [s1]convulsions[e1] attributed to imipenem [s2]cilastatin[e2]  3.6% of the patients had seizure, or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(5, 13)	convulsions	imipenem	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	408	Three of these patients had [s1]convulsions[e1] attributed to [s2]imipenem[e2] cilastatin; 3.6% of the patients had seizure, or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(14, 28)	cilastatin	seizure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	409	Three of these patients had convulsions attributed to imipenem [s1]cilastatin[e1]  3.6% of the patients had [s2]seizure[e2]  or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(11, 29)	imipenem	seizure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	410	Three of these patients had convulsions attributed to [s1]imipenem[e1] cilastatin; 3.6% of the patients had [s2]seizure[e2]  or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(14, 28)	cilastatin	seizure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	411	Three of these patients had convulsions attributed to imipenem [s1]cilastatin[e1]  3.6% of the patients had [s2]seizure[e2]  or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(11, 29)	imipenem	seizure	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	412	Three of these patients had convulsions attributed to [s1]imipenem[e1] cilastatin; 3.6% of the patients had [s2]seizure[e2]  or 2% of imipenem/cilastatin administrations was followed by a seizure attack.
	(0, 10)	Gabapentin	hypomanic	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	413	 [s1]Gabapentin[e1] induced mood changes with [s2]hypomanic[e2] features in adults.
	(0, 7)	Gabapentin	mood changes	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	414	 [s1]Gabapentin[e1] induced [s2]mood changes[e2] with hypomanic features in adults.
	(6, 19)	gabapentin	behavioural side effects	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	415	We report two adults who received [s1]gabapentin[e1] (GBP) and subsequently developed [s2]behavioural side effects[e2] 
	(10, 17)	GBP	behavioural side effects	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	416	We report two adults who received gabapentin  [s1]GBP[e1]  and subsequently developed [s2]behavioural side effects[e2] 
	(0, 23)	Acute pancreatitis	5-aminosalicylic acid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	417	 [s1]Acute pancreatitis[e1] in a child with idiopathic ulcerative colitis on long-term [s2]5-aminosalicylic acid[e2] therapy.
	(17, 31)	acute pancreatitis	5-aminosalicylic acid	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	418	We describe a 10-year-old boy with ulcerative colitis who developed [s1]acute pancreatitis[e1] while on long-term treatment with [s2]5-aminosalicylic acid[e2] 
	(3, 16)	visual field constriction	vigabatrin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	419	CONCLUSION: Marked [s1]visual field constriction[e1] appears to be associated with [s2]vigabatrin[e2] therapy.
	(29, 36)	vigabatrin	visual field constriction	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	420	Electro-oculography, electroretinography, visual evoked potentials, and multifocal electroretinography in patients with [s1]vigabatrin[e1] attributed [s2]visual field constriction[e2] 
	(6, 19)	visual field constriction	vigabatrin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	421	PURPOSE: Symptomatic [s1]visual field constriction[e1] thought to be associated with [s2]vigabatrin[e2] has been reported.
	(18, 25)	vigabatrin	visual field loss	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	422	The current study investigated the visual fields and visual electrophysiology of eight patients with known [s1]vigabatrin[e1] attributed [s2]visual field loss[e2]  three of whom were reported previously.
	(1, 14)	field defects	vigabatrin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	423	The [s1]field defects[e1] and some electrophysiological abnormalities persist when [s2]vigabatrin[e2] therapy is withdrawn.
	(0, 7)	Depressive symptoms	interferon	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	424	 [s1]Depressive symptoms[e1] disappeared after [s2]interferon[e2] therapy was stopped.
	(10, 30)	IFN-alpha	psychiatric side effects	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	425	Treatment of chronic hepatitis C with interferon alpha  [s1]IFN-alpha[e1]  is relatively contraindicated in patients with psychiatric disorders because of possible severe [s2]psychiatric side effects[e2] 
	(6, 32)	interferon alpha	psychiatric side effects	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	426	Treatment of chronic hepatitis C with [s1]interferon alpha[e1] (IFN-alpha) is relatively contraindicated in patients with psychiatric disorders because of possible severe [s2]psychiatric side effects[e2] 
	(23, 43)	changes in serotonergic or noradrenergic neurotransmission	IFN-alpha	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	427	While for ribavirin antidepressant effects are not known, we suppose that antidepressants may prevent [s1]changes in serotonergic or noradrenergic neurotransmission[e1] caused by [s2]IFN-alpha[e2] 
	(15, 22)	vancomycin toxicity	vancomycin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	428	Intensive high-flux hemodiafiltration is often used in the management of [s1]vancomycin toxicity[e1]  [s2]vancomycin[e2] toxicity.
	(21, 28)	vancomycin toxicity	vancomycin	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	429	Management of hypophosphatemia induced by high-flux hemodiafiltration for the treatment of [s1]vancomycin toxicity[e1]  [s2]vancomycin[e2] toxicity: intravenous phosphorus therapy versus use of a phosphorus-enriched dialysate.
	(11, 20)	morbidity	hyperbaric oxygen	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	430	We describe 2 children with cerebral palsy who suffered significant [s1]morbidity[e1] immediately after treatment with [s2]hyperbaric oxygen[e2] 
	(9, 34)	brown discolouration of the fingernails	0.1% tretinoin cream	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	431	A 33-year-old male presented with [s1]brown discolouration of the fingernails[e1] following the application of 4% hydroquinone in sorbolene cream and [s2]0.1% tretinoin cream[e2] to the face intermittently for 9 months.
	(9, 22)	brown discolouration of the fingernails	4% hydroquinone in sorbolene cream	DRUG-AE	0	DRUG	AE	-1	-1	N/A	N/A	432	A 33-year-old male presented with [s1]brown discolouration of the fingernails[e1] following the application of [s2]4% hydroquinone in sorbolene cream[e2] and 0.1% tretinoin cream to the face intermittently for 9 months.
